farmer_land_name,fieldID,Dates,NDTI
archangelskoe,60,2020-07-28,0.11377794819879206
archangelskoe,61,2020-07-28,0.05345221937847089
archangelskoe,62,2020-07-28,0.16233346904992954
archangelskoe,63,2020-07-28,0.1550200841413503
archangelskoe,64,2020-07-28,0.02978843966731305
archangelskoe,65,2020-07-28,0.14381632318586934
archangelskoe,66,2020-07-28,0.07445317567233653
archangelskoe,67,2020-07-28,0.1039988607180211
archangelskoe,68,2020-07-28,0.09622525263273746
archangelskoe,69,2020-07-28,0.034652294621040934
archangelskoe,70,2020-07-28,0.07069783202605492
archangelskoe,71,2020-07-28,0.11672023051417385
archangelskoe,72,2020-07-28,0.11866582910011528
archangelskoe,73,2020-07-28,0.17043764369620704
archangelskoe,74,2020-07-28,0.026599988737000483
archangelskoe,75,2020-07-28,0.07661551322705072
archangelskoe,76,2020-07-28,0.08227832168340682
archangelskoe,77,2020-07-28,0.06455142709253722
archangelskoe,78,2020-07-28,0.036627337302766606
archangelskoe,79,2020-07-28,0.0656500169714654
archangelskoe,80,2020-07-28,0.09428761079848397
archangelskoe,81,2020-07-28,0.03502143705216652
archangelskoe,82,2020-07-28,0.14506127375014158
archangelskoe,83,2020-07-28,0.14212253453849985
archangelskoe,84,2020-07-28,0.15117676610470845
archangelskoe,85,2020-07-28,0.1506273246363279
archangelskoe,86,2020-07-28,0.0671425783425427
archangelskoe,87,2020-07-28,0.11596358463171864
archangelskoe,88,2020-07-28,0.12084852506491756
archangelskoe,89,2020-07-28,0.13790620208888954
archangelskoe,90,2020-07-28,0.12670668428053306
archangelskoe,91,2020-07-28,0.14389487341459034
archangelskoe,92,2020-07-28,0.11071793423006912
archangelskoe,93,2020-07-28,0.124635286089569
archangelskoe,94,2020-07-28,0.1569457603317479
archangelskoe,95,2020-07-28,0.10792369265559336
archangelskoe,96,2020-07-28,0.14037611842308614
archangelskoe,97,2020-07-28,0.12571552819570253
archangelskoe,98,2020-07-28,0.12339669747578268
archangelskoe,99,2020-07-28,0.09544221173117852
archangelskoe,100,2020-07-28,0.0768888721995221
archangelskoe,101,2020-07-28,0.03588634747420257
archangelskoe,102,2020-07-28,0.09692284195990336
archangelskoe,103,2020-07-28,0.0893381703744219
archangelskoe,104,2020-07-28,0.09229283797648596
archangelskoe,105,2020-07-28,0.027824871810796188
archangelskoe,106,2020-07-28,0.12840539420140004
archangelskoe,107,2020-07-28,0.0600249428074759
archangelskoe,108,2020-07-28,0.1179155454009712
archangelskoe,109,2020-07-28,0.024645699713247204
archangelskoe,110,2020-07-28,0.0236833116354269
archangelskoe,111,2020-07-28,0.024155300109143626
archangelskoe,112,2020-07-28,0.025160290484809715
archangelskoe,113,2020-07-28,0.11470043845854262
archangelskoe,114,2020-07-28,0.11961134041976595
archangelskoe,115,2020-07-28,0.11498693163208253
archangelskoe,116,2020-07-28,0.02466679683238367
archangelskoe,117,2020-07-28,0.027810982739054947
archangelskoe,118,2020-07-28,0.07299751370345704
archangelskoe,119,2020-07-28,0.06370664786162047
archangelskoe,120,2020-07-28,0.0212286015379086
archangelskoe,121,2020-07-28,0.13112155966766126
archangelskoe,122,2020-07-28,0.1350317360680485
archangelskoe,123,2020-07-28,0.02096526016386072
archangelskoe,124,2020-07-28,0.13207376838367485
archangelskoe,125,2020-07-28,0.02781301021515599
archangelskoe,126,2020-07-28,0.07837462174883883
archangelskoe,127,2020-07-28,0.0867178266405177
archangelskoe,128,2020-07-28,0.08228633264708056
archangelskoe,129,2020-07-28,0.08030142092741133
archangelskoe,130,2020-07-28,0.07884906055789702
archangelskoe,131,2020-07-28,0.07589619050152545
archangelskoe,132,2020-07-28,0.1139844138063582
archangelskoe,133,2020-07-28,0.13941959818220742
archangelskoe,134,2020-07-28,0.1281438961364909
archangelskoe,135,2020-07-28,0.15213947296142574
archangelskoe,136,2020-07-28,0.15967183980175534
archangelskoe,137,2020-07-28,0.13134759315884748
archangelskoe,138,2020-07-28,0.10382189672617684
archangelskoe,139,2020-07-28,0.1286425411195774
archangelskoe,140,2020-07-28,0.12183011892736707
archangelskoe,141,2020-07-28,0.11987153280617575
archangelskoe,142,2020-07-28,0.13059683610401573
archangelskoe,143,2020-07-28,0.1079130811757288
archangelskoe,144,2020-07-28,0.09524411394083572
archangelskoe,145,2020-07-28,0.09126607464260944
archangelskoe,146,2020-07-28,0.09720388812583773
archangelskoe,147,2020-07-28,0.09420421243107996
archangelskoe,148,2020-07-28,0.03078173673932643
archangelskoe,149,2020-07-28,0.06691004688043321
archangelskoe,150,2020-07-28,0.10498953906451708
archangelskoe,151,2020-07-28,0.09743759244196147
archangelskoe,152,2020-07-28,0.09688073818426003
archangelskoe,153,2020-07-28,0.06626702296719061
archangelskoe,154,2020-07-28,0.06172116144254972
archangelskoe,155,2020-07-28,0.056886953160637535
archangelskoe,156,2020-07-28,0.061032263461295165
archangelskoe,157,2020-07-28,0.05985333714718458
archangelskoe,158,2020-07-28,0.060323713502662524
archangelskoe,159,2020-07-28,0.07201232845257202
archangelskoe,160,2020-07-28,0.07491482457284199
archangelskoe,161,2020-07-28,0.07380766260351533
archangelskoe,162,2020-07-28,0.1274547569489166
archangelskoe,163,2020-07-28,0.12742638117647415
archangelskoe,164,2020-07-28,0.03469106365455284
archangelskoe,165,2020-07-28,0.023893569284786368
archangelskoe,166,2020-07-28,0.09548145676812818
archangelskoe,167,2020-07-28,0.13647861963903768
archangelskoe,168,2020-07-28,0.03953969579385808
archangelskoe,169,2020-07-28,0.02297153462481465
archangelskoe,170,2020-07-28,0.03663365574259507
archangelskoe,171,2020-07-28,0.1257451926125954
archangelskoe,172,2020-07-28,0.06984311249420955
archangelskoe,173,2020-07-28,0.07298296125803459
archangelskoe,174,2020-07-28,0.10864950510227132
archangelskoe,175,2020-07-28,0.11662557250423447
archangelskoe,176,2020-07-28,0.07102729224676922
archangelskoe,177,2020-07-28,0.1154617353306196
archangelskoe,178,2020-07-28,0.0656556232302937
archangelskoe,179,2020-07-28,0.0349133451102104
archangelskoe,180,2020-07-28,0.03072109275939665
archangelskoe,181,2020-07-28,0.07837425737719883
archangelskoe,182,2020-07-28,0.10764971775580114
archangelskoe,183,2020-07-28,0.10794958531317833
archangelskoe,184,2020-07-28,0.14235430383492412
archangelskoe,185,2020-07-28,0.16721525171392246
archangelskoe,186,2020-07-28,0.1233980837040868
archangelskoe,187,2020-07-28,0.1081594154617966
archangelskoe,188,2020-07-28,0.14432538773616152
archangelskoe,189,2020-07-28,0.1618800266430928
archangelskoe,190,2020-07-28,0.15648688778703834
archangelskoe,191,2020-07-28,0.045336758438497785
archangelskoe,192,2020-07-28,0.03590776533162258
archangelskoe,193,2020-07-28,0.11670199802248354
archangelskoe,194,2020-07-28,0.12184888140161125
archangelskoe,195,2020-07-28,0.12229659272320913
archangelskoe,196,2020-07-28,0.12645403555383275
archangelskoe,197,2020-07-28,0.13399975083825952
archangelskoe,198,2020-07-28,0.12036317355816735
archangelskoe,199,2020-07-28,0.13526270561877127
archangelskoe,200,2020-07-28,0.1286728759892878
archangelskoe,201,2020-07-28,0.07788915564103394
archangelskoe,202,2020-07-28,0.07248985085215119
archangelskoe,203,2020-07-28,0.04480190511629787
archangelskoe,204,2020-07-28,0.09691161987908067
archangelskoe,55,2020-08-07,0.06566517196122539
archangelskoe,56,2020-08-07,0.027582151992862826
archangelskoe,57,2020-08-07,0.01025256189312306
archangelskoe,58,2020-08-07,0.0979182043528562
archangelskoe,59,2020-08-07,0.014135101855743775
archangelskoe,60,2020-08-07,0.05808221492255821
archangelskoe,61,2020-08-07,0.041727414087868564
archangelskoe,62,2020-08-07,0.1091264201373092
archangelskoe,63,2020-08-07,0.1076680506520356
archangelskoe,64,2020-08-07,0.026859210705530632
archangelskoe,65,2020-08-07,0.10230939655465554
archangelskoe,66,2020-08-07,0.04271659348462047
archangelskoe,67,2020-08-07,0.10103930301345347
archangelskoe,68,2020-08-07,0.047611486976815866
archangelskoe,69,2020-08-07,0.02491023395335478
archangelskoe,70,2020-08-07,0.05491808837482592
archangelskoe,71,2020-08-07,0.1335664365503715
archangelskoe,72,2020-08-07,0.12622731873917906
archangelskoe,73,2020-08-07,0.0959505298114804
archangelskoe,74,2020-08-07,0.030011911389214555
archangelskoe,75,2020-08-07,0.03663535623370783
archangelskoe,76,2020-08-07,0.05299667955859751
archangelskoe,77,2020-08-07,0.021973784670108614
archangelskoe,78,2020-08-07,0.03759476701880417
archangelskoe,79,2020-08-07,0.032949248575774484
archangelskoe,80,2020-08-07,0.05321310928057599
archangelskoe,81,2020-08-07,0.029183427615917083
archangelskoe,82,2020-08-07,0.09615994696212432
archangelskoe,83,2020-08-07,0.08450815841608167
archangelskoe,84,2020-08-07,0.08618151971509444
archangelskoe,85,2020-08-07,0.08082944493698117
archangelskoe,86,2020-08-07,0.07372913212406823
archangelskoe,87,2020-08-07,0.06373482422657549
archangelskoe,88,2020-08-07,0.06861884289599479
archangelskoe,89,2020-08-07,0.08276110206943069
archangelskoe,90,2020-08-07,0.0706143386780414
archangelskoe,91,2020-08-07,0.09418988614812378
archangelskoe,92,2020-08-07,0.054938676127385316
archangelskoe,93,2020-08-07,0.06577045312584426
archangelskoe,94,2020-08-07,0.10865267419039508
archangelskoe,95,2020-08-07,0.03662792590498589
archangelskoe,96,2020-08-07,0.09108564963466242
archangelskoe,97,2020-08-07,0.07204936979025538
archangelskoe,98,2020-08-07,0.07015553573506438
archangelskoe,99,2020-08-07,0.03492784764066376
archangelskoe,100,2020-08-07,0.031375624120975665
archangelskoe,101,2020-08-07,0.03295542985310597
archangelskoe,102,2020-08-07,0.09640615131054486
archangelskoe,103,2020-08-07,0.057058168940649835
archangelskoe,104,2020-08-07,0.05908454440046097
archangelskoe,105,2020-08-07,0.026899228126685475
archangelskoe,106,2020-08-07,0.12352469157041507
archangelskoe,107,2020-08-07,0.04465044867133732
archangelskoe,108,2020-08-07,0.06273259222920577
archangelskoe,109,2020-08-07,0.02512266523747993
archangelskoe,110,2020-08-07,0.02563068200711749
archangelskoe,111,2020-08-07,0.02660274293634894
archangelskoe,112,2020-08-07,0.026735090774509432
archangelskoe,113,2020-08-07,0.062021598369338786
archangelskoe,114,2020-08-07,0.06495815305527396
archangelskoe,115,2020-08-07,0.06029520048106055
archangelskoe,116,2020-08-07,0.014389433920465747
archangelskoe,117,2020-08-07,0.017823524398466604
archangelskoe,118,2020-08-07,0.05637741031965862
archangelskoe,119,2020-08-07,0.05052412410216591
archangelskoe,120,2020-08-07,0.014885082095564871
archangelskoe,121,2020-08-07,0.0792990207925602
archangelskoe,122,2020-08-07,0.0827821296412082
archangelskoe,123,2020-08-07,0.014395948499225668
archangelskoe,124,2020-08-07,0.08325013928062079
archangelskoe,125,2020-08-07,0.02709565986770229
archangelskoe,126,2020-08-07,0.08812306346438524
archangelskoe,127,2020-08-07,0.096400251330151
archangelskoe,128,2020-08-07,0.08777158500587333
archangelskoe,129,2020-08-07,0.09449923473591172
archangelskoe,130,2020-08-07,0.09011437696762394
archangelskoe,131,2020-08-07,0.08568307886367059
archangelskoe,132,2020-08-07,0.07444955290462947
archangelskoe,133,2020-08-07,0.0913150662848548
archangelskoe,134,2020-08-07,0.09201010712471996
archangelskoe,135,2020-08-07,0.10493278460052363
archangelskoe,136,2020-08-07,0.1098685493028712
archangelskoe,137,2020-08-07,0.08350610830734267
archangelskoe,138,2020-08-07,0.10567791712939577
archangelskoe,139,2020-08-07,0.12383531127125025
archangelskoe,140,2020-08-07,0.07787483446033397
archangelskoe,141,2020-08-07,0.07545736612465394
archangelskoe,142,2020-08-07,0.08376912085095282
archangelskoe,143,2020-08-07,0.10081115209253966
archangelskoe,144,2020-08-07,0.07442562282085419
archangelskoe,145,2020-08-07,0.0717748177875345
archangelskoe,146,2020-08-07,0.07373154621391641
archangelskoe,147,2020-08-07,0.06982359801526902
archangelskoe,148,2020-08-07,0.027843956780899
archangelskoe,149,2020-08-07,0.054205741376910616
archangelskoe,150,2020-08-07,0.07495348542332661
archangelskoe,151,2020-08-07,0.07350289547111394
archangelskoe,152,2020-08-07,0.0739963732166927
archangelskoe,153,2020-08-07,0.024290264963841318
archangelskoe,154,2020-08-07,0.02493824172735576
archangelskoe,155,2020-08-07,0.020778839385427697
archangelskoe,156,2020-08-07,0.026125420320193056
archangelskoe,157,2020-08-07,0.029422385393491682
archangelskoe,158,2020-08-07,0.028579910202921614
archangelskoe,159,2020-08-07,0.029548884696756737
archangelskoe,160,2020-08-07,0.031992639510480834
archangelskoe,161,2020-08-07,0.03470554483870021
archangelskoe,162,2020-08-07,0.07864022650202859
archangelskoe,163,2020-08-07,0.08555025097250453
archangelskoe,164,2020-08-07,0.033700441877686636
archangelskoe,165,2020-08-07,0.014119973690030818
archangelskoe,166,2020-08-07,0.1179203674197197
archangelskoe,167,2020-08-07,0.0925208969220228
archangelskoe,168,2020-08-07,0.03271669258100367
archangelskoe,169,2020-08-07,0.012451786771154813
archangelskoe,170,2020-08-07,0.03298400084517498
archangelskoe,171,2020-08-07,0.13517814745418918
archangelskoe,172,2020-08-07,0.021960596385768857
archangelskoe,173,2020-08-07,0.021917562976993814
archangelskoe,174,2020-08-07,0.11155822378081033
archangelskoe,175,2020-08-07,0.12032318736428302
archangelskoe,176,2020-08-07,0.021744359160463016
archangelskoe,177,2020-08-07,0.12818792962524225
archangelskoe,178,2020-08-07,0.03445460963341065
archangelskoe,179,2020-08-07,0.030028771533712983
archangelskoe,180,2020-08-07,0.02588877726470817
archangelskoe,181,2020-08-07,0.035903803903145966
archangelskoe,182,2020-08-07,0.13498973784347376
archangelskoe,183,2020-08-07,0.14595468113055596
archangelskoe,184,2020-08-07,0.09302332088839174
archangelskoe,185,2020-08-07,0.11205213102684708
archangelskoe,186,2020-08-07,0.06480728686122672
archangelskoe,187,2020-08-07,0.05442662415995357
archangelskoe,188,2020-08-07,0.09640472630361922
archangelskoe,189,2020-08-07,0.11598392362582025
archangelskoe,190,2020-08-07,0.10914908774775267
archangelskoe,191,2020-08-07,0.02983300672958092
archangelskoe,192,2020-08-07,0.035395435579831734
archangelskoe,193,2020-08-07,0.06763035381604965
archangelskoe,194,2020-08-07,0.075451296698065
archangelskoe,195,2020-08-07,0.07202755275215368
archangelskoe,196,2020-08-07,0.07763581580210849
archangelskoe,197,2020-08-07,0.0832519465351904
archangelskoe,198,2020-08-07,0.07350287066551503
archangelskoe,199,2020-08-07,0.08256224143787001
archangelskoe,200,2020-08-07,0.07885431282423203
archangelskoe,201,2020-08-07,0.037363659058263325
archangelskoe,202,2020-08-07,0.035888053497829316
archangelskoe,203,2020-08-07,0.03981175549152361
archangelskoe,204,2020-08-07,0.06560939774958703
archangelskoe,55,2020-08-17,0.07738681763756422
archangelskoe,56,2020-08-17,0.025909083140294126
archangelskoe,57,2020-08-17,0.014898015566742175
archangelskoe,58,2020-08-17,0.1120455483235844
archangelskoe,59,2020-08-17,0.017837189527061998
archangelskoe,60,2020-08-17,0.07274579769347589
archangelskoe,61,2020-08-17,0.04420282915965686
archangelskoe,62,2020-08-17,0.1256841789286619
archangelskoe,63,2020-08-17,0.12278441944655598
archangelskoe,64,2020-08-17,0.025862093961573514
archangelskoe,65,2020-08-17,0.11791947392960316
archangelskoe,66,2020-08-17,0.05445494567046461
archangelskoe,67,2020-08-17,0.08740554739445458
archangelskoe,68,2020-08-17,0.06589156733972723
archangelskoe,69,2020-08-17,0.027851145047164842
archangelskoe,70,2020-08-17,0.06206994951545526
archangelskoe,71,2020-08-17,0.1020215525905314
archangelskoe,72,2020-08-17,0.11157664945873508
archangelskoe,73,2020-08-17,0.03736145240860386
archangelskoe,74,2020-08-17,0.014390782274463885
archangelskoe,75,2020-08-17,0.05225446040406125
archangelskoe,76,2020-08-17,0.08445423470980681
archangelskoe,77,2020-08-17,0.04051270275997565
archangelskoe,78,2020-08-17,0.03466781565245587
archangelskoe,79,2020-08-17,0.05809027936554618
archangelskoe,80,2020-08-17,0.07271651189311776
archangelskoe,81,2020-08-17,0.03333324735488872
archangelskoe,82,2020-08-17,0.11576074482497314
archangelskoe,83,2020-08-17,0.1040179465432648
archangelskoe,84,2020-08-17,0.10569481722886387
archangelskoe,85,2020-08-17,0.10231561944819677
archangelskoe,86,2020-08-17,0.0590926648632062
archangelskoe,87,2020-08-17,0.07981094520488498
archangelskoe,88,2020-08-17,0.0837347535863829
archangelskoe,89,2020-08-17,0.10035173533668304
archangelskoe,90,2020-08-17,0.08966724784377894
archangelskoe,91,2020-08-17,0.11204485346960748
archangelskoe,92,2020-08-17,0.07681069958555692
archangelskoe,93,2020-08-17,0.08733286507636892
archangelskoe,94,2020-08-17,0.12577883708581014
archangelskoe,95,2020-08-17,0.038554379573584784
archangelskoe,96,2020-08-17,0.10959041560674823
archangelskoe,97,2020-08-17,0.09304122923551474
archangelskoe,98,2020-08-17,0.0885039912025297
archangelskoe,99,2020-08-17,0.03687490500157722
archangelskoe,100,2020-08-17,0.03332161726850115
archangelskoe,101,2020-08-17,0.03393554258401718
archangelskoe,102,2020-08-17,0.09252705302389584
archangelskoe,103,2020-08-17,0.07278147626287056
archangelskoe,104,2020-08-17,0.07370454307046052
archangelskoe,105,2020-08-17,0.023945853786286067
archangelskoe,106,2020-08-17,0.11452385108698447
archangelskoe,107,2020-08-17,0.04826317739531
archangelskoe,108,2020-08-17,0.08081408773605765
archangelskoe,109,2020-08-17,0.01731234865064233
archangelskoe,110,2020-08-17,0.017325428108105792
archangelskoe,111,2020-08-17,0.018788629011212192
archangelskoe,112,2020-08-17,0.027092266523301503
archangelskoe,113,2020-08-17,0.07568372321915848
archangelskoe,114,2020-08-17,0.07862397445523849
archangelskoe,115,2020-08-17,0.07494767501947062
archangelskoe,116,2020-08-17,0.017845715467416347
archangelskoe,117,2020-08-17,0.02099801383672317
archangelskoe,118,2020-08-17,0.06104710098633773
archangelskoe,119,2020-08-17,0.053453489464468575
archangelskoe,120,2020-08-17,0.016846212928656172
archangelskoe,121,2020-08-17,0.09591572285862952
archangelskoe,122,2020-08-17,0.10033091394386397
archangelskoe,123,2020-08-17,0.016857815687270725
archangelskoe,124,2020-08-17,0.09983289201207612
archangelskoe,125,2020-08-17,0.02587125435358979
archangelskoe,126,2020-08-17,0.07666244505560088
archangelskoe,127,2020-08-17,0.0837529570461633
archangelskoe,128,2020-08-17,0.07588038732930953
archangelskoe,129,2020-08-17,0.08180942771282165
archangelskoe,130,2020-08-17,0.07691188632999844
archangelskoe,131,2020-08-17,0.07348652621921087
archangelskoe,132,2020-08-17,0.08909812051257224
archangelskoe,133,2020-08-17,0.10890579233935373
archangelskoe,134,2020-08-17,0.10474722811475186
archangelskoe,135,2020-08-17,0.1216056885420341
archangelskoe,136,2020-08-17,0.1284127415459898
archangelskoe,137,2020-08-17,0.1010951286816302
archangelskoe,138,2020-08-17,0.09007891173510027
archangelskoe,139,2020-08-17,0.104733876336465
archangelskoe,140,2020-08-17,0.0961730870493622
archangelskoe,141,2020-08-17,0.09300078885983766
archangelskoe,142,2020-08-17,0.10085315036319073
archangelskoe,143,2020-08-17,0.08741207959499868
archangelskoe,144,2020-08-17,0.0817774863110966
archangelskoe,145,2020-08-17,0.08054780799189577
archangelskoe,146,2020-08-17,0.08061112104249853
archangelskoe,147,2020-08-17,0.07761267560754782
archangelskoe,148,2020-08-17,0.02492629024783073
archangelskoe,149,2020-08-17,0.05907796369431635
archangelskoe,150,2020-08-17,0.0864255441200119
archangelskoe,151,2020-08-17,0.08226939130225885
archangelskoe,152,2020-08-17,0.0827748195814593
archangelskoe,153,2020-08-17,0.042124503978372
archangelskoe,154,2020-08-17,0.04174785081008607
archangelskoe,155,2020-08-17,0.0388200122999838
archangelskoe,156,2020-08-17,0.05153647673536778
archangelskoe,157,2020-08-17,0.05394510736180212
archangelskoe,158,2020-08-17,0.05397462856869161
archangelskoe,159,2020-08-17,0.05443244562557527
archangelskoe,160,2020-08-17,0.04933658176004284
archangelskoe,161,2020-08-17,0.050590247904054704
archangelskoe,162,2020-08-17,0.09816886654931488
archangelskoe,163,2020-08-17,0.1049871078267419
archangelskoe,164,2020-08-17,0.022958674984746272
archangelskoe,165,2020-08-17,0.01903300221707331
archangelskoe,166,2020-08-17,0.09549157436462756
archangelskoe,167,2020-08-17,0.09029659556145506
archangelskoe,168,2020-08-17,0.02784083571495705
archangelskoe,169,2020-08-17,0.018052368512295112
archangelskoe,170,2020-08-17,0.03096583265219672
archangelskoe,171,2020-08-17,0.12053997393248872
archangelskoe,172,2020-08-17,0.024927299722123927
archangelskoe,173,2020-08-17,0.0261045513084022
archangelskoe,174,2020-08-17,0.10081422048208116
archangelskoe,175,2020-08-17,0.11184058010091767
archangelskoe,176,2020-08-17,0.024192878489985786
archangelskoe,177,2020-08-17,0.11275455037091198
archangelskoe,178,2020-08-17,0.022680003278705545
archangelskoe,179,2020-08-17,0.03635010172831229
archangelskoe,180,2020-08-17,0.030760015564069182
archangelskoe,181,2020-08-17,0.05443047414626781
archangelskoe,182,2020-08-17,0.09991421115412047
archangelskoe,183,2020-08-17,0.10106627628154942
archangelskoe,184,2020-08-17,0.11161530774823264
archangelskoe,185,2020-08-17,0.1301198150908484
archangelskoe,186,2020-08-17,0.08629015688347459
archangelskoe,187,2020-08-17,0.07456066772785935
archangelskoe,188,2020-08-17,0.11345809819227805
archangelskoe,189,2020-08-17,0.1320504919787924
archangelskoe,190,2020-08-17,0.12377073639569212
archangelskoe,191,2020-08-17,0.03266987152811554
archangelskoe,192,2020-08-17,0.0348907269507514
archangelskoe,193,2020-08-17,0.07934642731063106
archangelskoe,194,2020-08-17,0.09624150434137407
archangelskoe,195,2020-08-17,0.09032274650305397
archangelskoe,196,2020-08-17,0.09528569877154236
archangelskoe,197,2020-08-17,0.10229166367086304
archangelskoe,198,2020-08-17,0.09054999638577642
archangelskoe,199,2020-08-17,0.10203569454728158
archangelskoe,200,2020-08-17,0.09642364725529366
archangelskoe,201,2020-08-17,0.05637331457525741
archangelskoe,202,2020-08-17,0.059302196242141926
archangelskoe,203,2020-08-17,0.04663247901162065
archangelskoe,204,2020-08-17,0.09543446809606278
archangelskoe,55,2020-08-27,0.07493916785642123
archangelskoe,56,2020-08-27,0.021976864960263697
archangelskoe,57,2020-08-27,0.017810326189476543
archangelskoe,58,2020-08-27,0.10812071899156536
archangelskoe,59,2020-08-27,0.021243335258576176
archangelskoe,60,2020-08-27,0.06299586089496713
archangelskoe,61,2020-08-27,0.04515550775181442
archangelskoe,62,2020-08-27,0.1203523829872438
archangelskoe,63,2020-08-27,0.11841343437157108
archangelskoe,64,2020-08-27,0.015132435472170925
archangelskoe,65,2020-08-27,0.1120581560148978
archangelskoe,66,2020-08-27,0.04735180245173876
archangelskoe,67,2020-08-27,0.07376063560241294
archangelskoe,68,2020-08-27,0.06344393780629763
archangelskoe,69,2020-08-27,0.02392292217169011
archangelskoe,70,2020-08-27,0.059083212144821436
archangelskoe,71,2020-08-27,0.0835464499877118
archangelskoe,72,2020-08-27,0.097439226211557
archangelskoe,73,2020-08-27,0.036752302516648114
archangelskoe,74,2020-08-27,0.01929719360005828
archangelskoe,75,2020-08-27,0.05321661128958734
archangelskoe,76,2020-08-27,0.09641870191092994
archangelskoe,77,2020-08-27,0.04660196718642995
archangelskoe,78,2020-08-27,0.02587913404662833
archangelskoe,79,2020-08-27,0.0893843060164404
archangelskoe,80,2020-08-27,0.07203690405992251
archangelskoe,81,2020-08-27,0.03796825132847122
archangelskoe,82,2020-08-27,0.11276106650924668
archangelskoe,83,2020-08-27,0.09914460434886796
archangelskoe,84,2020-08-27,0.10085321789038047
archangelskoe,85,2020-08-27,0.0954775191976978
archangelskoe,86,2020-08-27,0.04931845325115118
archangelskoe,87,2020-08-27,0.07248644219741313
archangelskoe,88,2020-08-27,0.07590949331691359
archangelskoe,89,2020-08-27,0.09548725366538416
archangelskoe,90,2020-08-27,0.08464409980079822
archangelskoe,91,2020-08-27,0.10860867891578133
archangelskoe,92,2020-08-27,0.07459256188053935
archangelskoe,93,2020-08-27,0.08291621688815674
archangelskoe,94,2020-08-27,0.12088937099065468
archangelskoe,95,2020-08-27,0.0376141974673659
archangelskoe,96,2020-08-27,0.10523604358749997
archangelskoe,97,2020-08-27,0.08819198534271706
archangelskoe,98,2020-08-27,0.08241970812280973
archangelskoe,99,2020-08-27,0.015367623601745109
archangelskoe,100,2020-08-27,0.009005566114550872
archangelskoe,101,2020-08-27,0.01783064976982732
archangelskoe,102,2020-08-27,0.0845061435829121
archangelskoe,103,2020-08-27,0.06791982188422288
archangelskoe,104,2020-08-27,0.06887187146721281
archangelskoe,105,2020-08-27,0.02585542075903377
archangelskoe,106,2020-08-27,0.10297098945358578
archangelskoe,107,2020-08-27,0.048573780719696
archangelskoe,108,2020-08-27,0.07591462737778329
archangelskoe,109,2020-08-27,0.02026844317101112
archangelskoe,110,2020-08-27,0.010498337241220328
archangelskoe,111,2020-08-27,0.02124783422763565
archangelskoe,112,2020-08-27,0.022347337885340886
archangelskoe,113,2020-08-27,0.06886846066291888
archangelskoe,114,2020-08-27,0.07275063197054273
archangelskoe,115,2020-08-27,0.06861046949663581
archangelskoe,116,2020-08-27,0.02123390929216271
archangelskoe,117,2020-08-27,0.02392627748569956
archangelskoe,118,2020-08-27,0.06003298563889744
archangelskoe,119,2020-08-27,0.054436545128184036
archangelskoe,120,2020-08-27,0.019282522841881863
archangelskoe,121,2020-08-27,0.09105760069533436
archangelskoe,122,2020-08-27,0.09351413865498844
archangelskoe,123,2020-08-27,0.01927020839370932
archangelskoe,124,2020-08-27,0.09107289856446102
archangelskoe,125,2020-08-27,0.01805219382207244
archangelskoe,126,2020-08-27,0.07372122514855499
archangelskoe,127,2020-08-27,0.07981214827463996
archangelskoe,128,2020-08-27,0.07205392025849397
archangelskoe,129,2020-08-27,0.07298734761642436
archangelskoe,130,2020-08-27,0.06370670536043416
archangelskoe,131,2020-08-27,0.06323863400285673
archangelskoe,132,2020-08-27,0.0856832025329538
archangelskoe,133,2020-08-27,0.10693536376637723
archangelskoe,134,2020-08-27,0.09839772842810098
archangelskoe,135,2020-08-27,0.11180598927494392
archangelskoe,136,2020-08-27,0.11960939531861604
archangelskoe,137,2020-08-27,0.0971976280723652
archangelskoe,138,2020-08-27,0.07544839642075606
archangelskoe,139,2020-08-27,0.08351181002498638
archangelskoe,140,2020-08-27,0.09352467610285832
archangelskoe,141,2020-08-27,0.09107366926036776
archangelskoe,142,2020-08-27,0.09816404781174047
archangelskoe,143,2020-08-27,0.0707976617911977
archangelskoe,144,2020-08-27,0.07886684446340828
archangelskoe,145,2020-08-27,0.07668461260341462
archangelskoe,146,2020-08-27,0.07566128671397149
archangelskoe,147,2020-08-27,0.07273045233919541
archangelskoe,148,2020-08-27,0.027815227082049525
archangelskoe,149,2020-08-27,0.057116245590180914
archangelskoe,150,2020-08-27,0.08029311205650147
archangelskoe,151,2020-08-27,0.07760493556694525
archangelskoe,152,2020-08-27,0.07836513082422918
archangelskoe,153,2020-08-27,0.0518767450290172
archangelskoe,154,2020-08-27,0.05004602588341667
archangelskoe,155,2020-08-27,0.05005903115520007
archangelskoe,156,2020-08-27,0.06813777044537281
archangelskoe,157,2020-08-27,0.07104353725611476
archangelskoe,158,2020-08-27,0.06914897856803508
archangelskoe,159,2020-08-27,0.06369673758553533
archangelskoe,160,2020-08-27,0.05252599539114194
archangelskoe,161,2020-08-27,0.052978922683528426
archangelskoe,162,2020-08-27,0.09522107558051617
archangelskoe,163,2020-08-27,0.10305909774699737
archangelskoe,164,2020-08-27,0.022420830172140496
archangelskoe,165,2020-08-27,0.016060592562267183
archangelskoe,166,2020-08-27,0.08521136922149929
archangelskoe,167,2020-08-27,0.07667403914892408
archangelskoe,168,2020-08-27,0.03169728099470059
